date,open,high,low,close,volume
2020-02-06,268.61,269.35,263.42,264.25,12458
2020-02-07,264.57,264.85,263.84,264.27,4702
2020-02-10,264.83,275.54,264.13,274.72,14692
2020-02-11,275.26,279.38,275.13,279.2,9163
2020-02-12,279.1,279.59,277.86,277.89,18813
2020-02-13,277.7,277.98,269.03,270.13,10505
2020-02-14,270.56,271.59,267.64,268.3,8784
2020-02-17,268.8,271.08,264.93,265.08,8697
2020-02-18,265.42,266.3,263.65,263.91,7281
2020-02-19,262.15,263.28,260.9,261.02,6165
2020-02-20,260.43,260.65,260.12,260.62,6162
2020-02-21,260.32,262.41,256.28,257.23,7518
2020-02-24,258.15,264.75,257.04,264.2,13541
2020-02-25,262.88,269.46,262.6,269.08,12270
2020-02-26,270.99,271.92,267.88,268.99,8007
2020-02-27,267.86,271.04,267.02,270.86,24354
2020-02-28,272.01,278.54,271.0,276.98,7741
2020-03-02,276.91,277.72,274.64,274.91,8405
2020-03-03,275.51,279.25,275.02,279.11,10165
2020-03-04,278.93,280.3,277.82,278.96,6453
2020-03-05,280.75,285.61,279.02,284.98,10301
2020-03-06,285.95,287.01,285.04,286.17,5366
2020-03-09,286.09,286.27,277.31,278.45,12903
2020-03-10,278.75,279.82,276.53,277.81,8048
2020-03-11,277.08,277.86,274.77,274.94,7268
2020-03-12,275.28,276.22,274.38,275.97,6866
2020-03-13,276.65,279.94,275.45,279.35,27048
2020-03-16,279.57,281.78,279.07,281.4,7109
17-03-2020,281.44,281.55,279.95,281.49,6860
2020-03-18,280.97,281.12,272.88,275.07,9847
2020-03-19,275.12,275.5,271.89,272.64,7392
2020-03-20,271.67,275.95,271.67,274.43,8093
2020-03-23,274.29,278.68,273.27,277.94,10754
2020-03-24,278.48,279.23,273.84,274.35,9903
2020-03-25,274.7,277.37,271.87,276.32,8366
2020-03-26,276.47,282.89,275.48,280.21,12871
2020-03-27,281.02,281.04,273.49,274.47,11355
2020-03-30,275.1,275.17,271.49,271.99,9965
2020-03-31,272.21,272.33,271.35,271.56,6683
2020-04-01,272.42,274.19,271.32,273.39,8472
2020-04-02,272.88,272.9,267.96,269.67,7581
2020-04-03,269.86,273.4,269.44,272.47,9462
2020-04-06,272.2,274.3,271.78,273.65,5817
2020-04-07,273.17,274.94,272.83,274.89,6474
2020-04-08,275.53,277.02,274.3,276.09,5958
2020-04-09,275.93,278.44,275.56,278.42,6919
2020-04-10,278.51,278.87,277.39,278.12,6992
2020-04-13,278.28,279.11,277.7,278.66,4914
14-04-2020,279.28,279.64,278.6,278.87,6769
2020-04-15,278.97,280.27,278.51,279.36,7205
2020-04-16,279.16,279.89,278.44,279.1,6628
2020-04-17,278.73,278.91,277.62,278.63,4937
2020-04-20,279.21,280.89,278.69,280.34,7976
2020-04-21,280.49,282.89,280.42,282.47,7374
2020-04-22,282.17,282.58,277.96,278.95,9597
2020-04-23,279.35,279.81,278.6,278.78,5570
2020-04-24,278.88,279.66,278.19,278.41,5888
2020-04-27,278.4,278.51,277.19,277.46,7657
2020-04-28,277.35,278.46,276.98,278.44,6571
2020-04-29,278.12,279.14,277.18,277.42,5559
2020-04-30,277.47,279.51,277.42,279.04,8374
01-05-2020,278.98,279.08,277.76,277.87,7873
04-05-2020,276.96,278.08,275.29,275.75,6379
2020-05-05,275.63,277.81,275.35,277.06,7297
2020-05-06,277.04,278.08,276.75,278.0,6430
07-05-2020,278.01,278.83,277.24,277.35,6749
2020-05-08,277.22,277.42,277.06,277.24,5784
2020-05-11,277.2,278.63,276.77,278.42,6203
2020-05-12,277.89,280.88,277.49,280.53,11029
2020-05-13,280.15,280.5,279.4,279.55,5954
2020-05-14,279.26,279.41,278.8,278.93,6283
2020-05-15,278.95,280.92,278.94,280.79,9770
2020-05-18,280.69,281.07,280.12,280.26,6259
2020-05-19,280.23,280.45,279.36,279.86,7299
2020-05-20,280.21,280.25,279.01,279.73,5824
2020-05-21,279.87,280.15,277.04,277.13,7338
2020-05-22,277.25,277.44,277.05,277.06,5989
2020-05-25,276.72,277.3,276.7,277.12,6851
2020-05-26,276.76,277.31,276.38,276.88,7775
2020-05-27,276.66,278.58,275.93,277.93,8944
2020-05-28,278.26,279.6,277.75,279.47,6637
2020-05-29,280.02,282.99,279.18,282.55,9909
2020-06-01,283.11,283.47,282.4,282.99,8006
2020-06-02,282.75,284.16,282.47,283.92,8384
2020-06-03,284.35,286.26,283.82,286.0,7941
2020-06-04,286.02,286.55,284.12,284.73,6505
2020-06-05,285.4,285.56,284.23,284.32,5424
2020-06-08,284.45,284.66,283.69,284.48,6731
2020-06-09,284.73,284.93,284.15,284.43,7070
2020-06-10,284.79,285.72,284.37,285.07,6056
2020-06-11,285.02,285.73,283.36,283.38,7237
2020-06-12,283.65,286.2,283.64,285.15,5598
2020-06-16,287.19,287.44,285.27,285.51,6834
2020-06-17,285.51,286.73,284.93,286.3,7516
2020-06-18,286.5,287.11,286.1,286.71,5931
2020-06-19,286.62,287.01,286.09,286.54,6148
2020-06-22,286.88,289.56,286.53,288.79,7990
2020-06-23,288.38,288.96,287.78,288.05,5522
2020-06-24,288.52,288.72,287.0,287.22,8362
2020-06-25,287.18,287.51,286.31,286.55,5601
2020-06-26,286.71,287.05,286.25,286.9,5547
2020-06-29,287.0,289.55,286.71,289.51,6863
2020-06-30,290.03,290.34,288.54,289.23,7365
2020-07-01,289.46,291.57,289.3,290.95,7410
2020-07-02,291.01,291.04,290.27,290.31,6671
2020-07-03,289.96,290.06,289.23,289.3,6327
2020-07-06,289.55,290.22,289.08,289.28,6299
2020-07-07,288.83,289.1,285.98,286.48,7563
2020-07-08,287.09,287.61,282.76,282.86,8016
2020-07-09,282.76,284.74,282.52,284.36,7372
2020-07-10,284.92,287.36,284.57,287.16,7215
2020-07-13,286.97,287.31,286.1,286.32,7188
2020-07-14,286.21,286.43,283.74,283.91,6629
2020-07-15,283.69,286.32,283.49,286.01,7651
2020-07-16,285.99,285.99,283.94,284.5,9093
2020-07-17,284.63,284.83,283.9,284.25,4598
2020-07-20,284.03,284.83,283.6,284.54,6107
2020-07-21,284.31,284.31,282.32,282.59,6032
2020-07-23,282.14,282.17,281.61,281.84,6170
2020-07-24,281.86,283.63,281.2,283.25,8096
2020-07-27,282.97,283.56,282.69,283.36,7238
2020-07-28,283.32,283.72,281.02,281.25,9246
2020-07-29,281.69,282.06,279.11,279.38,7352
2020-07-30,279.39,280.29,278.79,279.85,9769
2020-07-31,280.48,280.74,278.98,279.75,5621
2020-08-03,280.75,280.96,280.46,280.51,5693
2020-08-04,280.35,280.68,277.9,278.48,7352
2020-08-05,278.56,279.01,276.8,277.13,7426
2020-08-06,277.25,277.87,269.48,269.52,11953
2020-08-07,269.69,272.85,269.36,271.75,8261
2020-08-10,272.75,272.95,271.47,272.03,5368
2020-08-11,272.21,273.3,270.97,271.66,18231
2020-08-12,270.66,270.92,270.27,270.7,6703
2020-08-13,270.12,271.06,268.92,269.6,6037
2020-08-14,270.1,274.21,269.38,274.2,8972
2020-08-17,273.59,274.4,273.05,274.38,7695
2020-08-18,274.75,280.73,273.24,280.62,33934
2020-08-19,280.78,283.55,279.6,282.62,8127
2020-08-20,282.77,282.94,278.77,280.36,5662
2020-08-21,279.69,280.18,275.7,277.14,6476
2020-08-24,276.98,277.55,271.86,272.29,9342
2020-08-25,272.48,281.94,271.06,279.9,14592
2020-08-26,279.47,281.13,279.09,280.77,7816
2020-08-27,280.18,280.48,269.72,270.52,40001
2020-08-28,270.36,271.36,269.89,270.39,6418
2020-08-31,270.41,271.78,270.11,271.7,6916
2020-09-01,270.67,274.73,270.09,272.96,8383
2020-09-02,272.69,278.75,271.8,277.6,22352
2020-09-03,277.41,277.83,275.46,275.92,8106
2020-09-04,275.0,276.07,273.66,274.28,7616
2020-09-07,274.13,279.83,273.76,278.6,9856
2020-09-08,278.85,288.09,277.69,286.65,11461
2020-09-09,288.01,288.32,286.04,287.39,5506
10-09-2020,288.12,292.25,287.62,290.86,7037
2020-09-11,291.84,295.5,289.81,294.49,7379
2020-09-14,294.49,295.19,293.57,293.87,6149
2020-09-15,294.11,296.34,293.26,295.52,6500
2020-09-16,296.16,298.15,295.4,297.25,20885
2020-09-17,297.38,298.84,297.01,298.8,7950
2020-09-18,298.95,299.94,298.6,298.88,5063
2020-09-21,299.07,299.36,297.35,298.45,6152
2020-09-22,298.8,299.03,291.49,292.09,12902
2020-09-23,291.84,292.28,287.98,289.39,7132
2020-09-24,289.21,289.88,284.9,286.2,25237
2020-09-25,286.09,288.9,285.87,288.5,8671
2020-09-28,287.45,287.56,286.4,287.05,6359
2020-09-29,286.45,289.44,286.43,289.12,20970
2020-09-30,289.57,290.67,288.33,289.89,6767
2020-10-01,291.15,293.57,289.31,293.41,7020
2020-10-02,293.62,299.1,293.52,298.56,11272
2020-10-05,299.13,300.62,297.87,298.77,6485
2020-10-06,298.3,298.64,295.13,296.79,6095
2020-10-08,302.79,305.89,301.4,304.54,6831
2020-10-09,304.24,304.95,296.46,298.54,12068
2020-10-12,299.76,300.96,299.17,300.59,6050
2020-10-13,301.29,302.7,301.11,302.26,12150
2020-10-14,301.73,301.74,301.1,301.67,5774
2020-10-15,301.29,302.04,295.03,295.65,9834
2020-10-19,298.58,301.07,297.86,300.63,6646
2020-10-16,295.85,300.74,295.84,299.65,9706
2020-10-20,301.21,302.81,295.79,296.23,12549
2020-10-21,296.3,296.76,295.06,295.41,6618
2020-10-22,296.42,299.78,295.97,299.38,8803
2020-10-23,298.12,303.91,298.03,303.73,7956
2020-10-26,303.75,305.96,303.71,304.82,7720
2020-10-27,304.05,305.0,302.26,304.65,4916
28-10-2020,304.01,310.92,302.72,310.9,12072
2020-10-29,310.76,311.19,308.39,310.37,7666
2020-10-30,309.92,310.57,309.78,310.21,14429
2020-11-02,310.02,310.62,308.71,309.09,6771
2020-11-03,309.01,310.88,308.3,309.57,6203
2020-11-04,309.08,309.29,309.08,309.14,7933
2020-11-05,309.54,309.82,303.58,303.59,27408
06-11-2020,302.51,303.77,302.43,303.13,7920
2020-11-09,303.65,311.27,303.44,311.18,15223
2020-11-10,310.8,312.35,309.31,312.34,17227
2020-11-11,312.44,312.8,312.1,312.54,6428
2020-11-12,312.55,312.68,310.04,310.23,7919
2020-11-13,310.2,312.17,305.41,305.44,23121
2020-11-16,306.34,307.22,302.38,302.94,24891
2020-11-17,303.75,305.26,302.22,302.5,6608
2020-11-18,302.46,304.02,302.37,303.69,7322
2020-11-19,304.12,305.96,303.98,305.7,18362
2020-11-20,305.35,306.08,304.8,305.82,17954
2020-11-23,305.58,305.84,304.78,305.69,24221
2020-11-24,305.59,306.15,302.05,302.79,9545
2020-11-25,302.35,311.97,300.65,309.44,13904
26-11-2020,308.66,310.3,308.29,308.59,6045
2020-11-27,308.1,308.48,305.56,305.86,8687
2020-11-30,306.27,307.47,304.63,307.14,6510
2020-12-01,306.2,312.03,306.11,311.7,39278
2020-12-02,311.63,317.25,310.87,316.23,10213
2020-12-03,314.47,317.55,314.3,317.52,10162
2020-12-04,317.77,321.08,315.94,320.75,7760
2020-12-07,320.51,327.47,320.02,327.01,36650
08-12-2020,326.36,327.97,325.41,327.97,9262
2020-12-09,327.7,329.55,326.97,329.45,8213
2020-12-10,329.14,337.09,328.61,335.79,14033
2020-12-11,336.26,338.86,327.45,327.91,11808
2020-12-14,327.83,333.14,326.84,332.3,8060
2020-12-15,331.95,332.49,325.79,326.15,10582
2020-12-16,326.47,326.78,323.82,324.67,6692
2020-12-17,324.49,325.0,322.64,323.35,6621
2020-12-21,326.19,329.75,326.09,329.55,9671
2020-12-22,329.61,331.5,329.03,331.28,8462
2020-12-23,331.14,332.36,329.67,330.3,6642
2020-12-24,330.36,332.48,329.57,331.98,7350
2020-12-25,331.53,332.03,326.56,327.29,12125
2020-12-28,327.71,331.93,327.14,331.52,11154
2020-12-29,331.53,333.59,330.99,332.95,8288
2020-12-30,333.18,334.05,332.57,333.35,4700
2020-12-31,333.38,337.25,332.54,336.72,7953
2021-01-01,335.94,337.42,335.78,336.81,7160
2021-01-04,336.9,337.96,333.55,333.89,10069
06-01-2021,337.67,338.59,335.73,336.56,6851
2021-01-07,336.6,336.61,334.87,335.16,7054
2021-01-08,335.33,336.0,334.53,334.83,5356
2021-01-11,334.72,335.15,332.15,333.13,7227
2021-01-12,333.49,333.55,328.33,328.93,8106
2021-01-13,328.57,329.54,328.4,329.48,8006
2021-01-14,329.33,330.11,329.03,330.0,6500
2021-01-21,330.28,331.54,328.98,329.01,7112
2021-01-18,329.12,329.9,329.03,329.71,7008
2021-01-19,329.32,329.49,328.06,328.66,5231
2021-01-20,329.38,331.14,329.38,330.27,5803
2021-01-15,330.1,330.51,328.51,329.08,7194
2021-01-22,329.9,330.89,329.1,329.18,6605
2021-01-25,329.0,331.05,328.24,330.23,5893
2021-01-26,330.15,331.33,329.95,331.25,7854
2021-01-27,331.38,334.29,330.78,333.87,6136
2021-01-28,334.06,334.88,331.32,331.89,9015
2021-01-29,331.89,334.91,331.71,334.84,9035
2021-02-01,334.31,334.69,332.48,332.86,6904
2021-02-02,332.86,334.34,332.82,333.96,6612
2021-02-03,334.11,334.55,332.26,332.72,6738
2021-02-04,332.66,333.98,331.78,333.66,6672
2021-02-05,333.59,333.62,332.19,333.11,5029
2021-02-08,333.44,333.79,333.08,333.23,5573
2021-02-09,333.04,334.8,332.66,334.27,6814
2021-02-10,334.17,334.97,331.8,332.02,9042
2021-02-11,331.95,332.64,328.03,328.11,10464
2021-02-12,327.92,328.54,327.17,327.35,7681
2021-02-15,327.57,328.04,327.34,327.46,7020
2021-02-16,327.3,327.35,325.94,326.71,5925
2021-02-17,326.47,329.92,326.27,329.35,8935
2021-02-18,329.34,329.99,328.77,329.85,4762
2021-02-19,329.65,329.72,325.21,325.98,9906
2021-02-22,325.77,326.42,323.36,324.16,5029
2021-02-23,323.74,324.02,323.02,323.28,6967
2021-02-24,323.66,323.92,322.46,323.5,6434
2021-02-25,323.78,324.13,321.27,321.67,6285
2021-02-26,322.2,323.57,321.92,322.71,7098
2021-03-01,322.93,326.02,322.18,325.84,5192
2021-03-02,325.31,327.79,325.21,327.77,8732
2021-03-03,327.52,331.64,327.27,330.81,10499
2021-03-04,330.71,331.03,328.93,329.45,9083
2021-03-05,329.62,330.78,329.13,329.89,6146
2021-03-08,330.07,330.7,329.49,329.83,5010
2021-03-09,329.63,330.53,329.39,329.77,8192
2021-03-10,329.52,329.89,328.52,328.59,7384
2021-03-11,328.31,331.3,328.3,330.85,7948
2021-03-12,330.56,330.58,329.76,329.77,8629
2021-03-15,329.79,329.91,329.67,329.91,8497
2021-03-16,329.83,330.85,328.79,329.31,5615
2021-03-17,329.23,329.44,327.13,327.57,7939
2021-03-18,327.67,329.21,327.43,328.9,7353
2021-03-19,329.34,330.41,328.43,328.95,6875
2021-03-22,329.3,329.82,326.96,327.2,6289
2021-03-23,326.87,326.9,325.8,326.75,5011
2021-03-24,326.76,330.05,326.31,329.94,10080
2021-03-25,329.74,329.86,328.69,328.99,7383
2021-03-26,328.72,329.52,328.41,329.3,9085
2021-03-29,329.39,332.05,328.46,331.75,7081
2021-03-30,332.09,332.47,329.94,330.22,7312
2021-03-31,329.72,330.01,326.95,327.7,8567
2021-04-05,327.91,328.81,327.87,327.99,7141
2021-04-02,325.57,328.33,325.12,328.01,8168
2021-04-01,327.49,328.04,324.86,325.1,8982
2021-04-06,328.24,331.24,327.55,330.74,7877
2021-04-07,330.72,330.73,327.75,327.8,9368
2021-04-08,327.95,329.87,327.22,329.51,7852
2021-04-09,329.54,329.77,326.54,327.29,8279
2021-04-12,327.05,327.49,325.94,326.2,5105
2021-04-13,326.9,327.49,324.88,325.18,6887
2021-04-14,325.42,327.71,324.99,326.52,7399
2021-04-15,326.34,327.58,325.54,327.42,5981
2021-04-16,327.23,327.48,327.23,327.45,6674
2021-04-19,327.65,329.47,327.1,329.42,9060
2021-04-20,329.72,329.73,327.81,328.04,8738
2021-04-21,328.55,329.15,326.05,326.58,7483
2021-04-22,326.86,328.05,326.75,327.51,5273
2021-04-23,327.75,327.94,325.83,326.91,6841
2021-04-26,326.57,327.98,325.7,327.46,6733
2021-04-27,327.58,330.21,327.46,329.98,6739
2021-04-28,329.69,329.96,327.99,328.05,7246
2021-04-29,328.02,330.75,327.53,329.75,7350
2021-04-30,329.85,330.06,329.47,329.95,5621
2021-05-03,329.91,330.31,329.61,329.97,6361
2021-05-04,330.55,331.73,329.87,331.52,4121
2021-05-05,331.17,331.32,328.79,328.85,7887
2021-05-06,328.93,329.12,328.1,328.1,7719
2021-05-07,327.74,328.01,326.45,326.64,7235
2021-05-10,326.98,327.02,325.08,325.65,9084
2021-05-11,325.85,325.99,325.06,325.11,8237
2021-05-12,324.68,325.23,323.61,324.31,6458
2021-05-13,324.2,324.25,322.01,322.88,6513
2021-05-14,323.33,323.49,322.79,323.44,4321
2021-05-17,323.46,324.42,322.77,324.21,6037
2021-05-18,324.6,326.77,323.99,326.71,8090
2021-05-19,326.43,328.6,326.06,328.19,6961
2021-05-20,328.17,331.15,327.94,330.78,9143
2021-05-21,330.4,330.66,329.69,329.94,7599
2021-05-24,330.62,331.18,329.77,329.81,8038
2021-05-25,329.44,331.15,329.02,330.97,7583
2021-05-26,330.77,331.27,328.44,328.86,7613
2021-05-27,328.98,329.44,328.1,329.2,7316
2021-05-28,329.31,330.24,329.21,330.22,7388
2021-05-31,329.91,330.6,327.72,328.04,8278
2021-06-01,328.16,328.35,327.09,327.17,6691
2021-06-02,327.19,330.78,327.05,330.24,7791
03-06-2021,329.78,329.79,328.91,329.29,7150
2021-06-04,329.4,330.41,329.05,329.86,7177
2021-06-07,329.71,329.88,328.76,328.78,8637
2021-06-08,328.91,329.17,326.94,327.32,7630
2021-06-09,327.45,328.58,326.96,328.57,5879
2021-06-10,328.2,328.38,326.74,326.8,8049
2021-06-11,326.48,326.98,325.99,326.05,7577
2021-06-14,325.94,326.19,325.49,325.49,6773
2021-06-15,325.42,327.07,325.07,326.85,5973
2021-06-16,327.2,328.58,327.09,328.05,6038
2021-06-17,328.19,329.52,328.1,328.97,6582
2021-06-18,328.67,330.18,328.18,329.39,7357
2021-06-21,329.65,330.23,326.5,326.91,8326
2021-06-22,327.11,328.23,326.93,327.73,8150
2021-06-23,328.06,328.25,326.59,327.05,7750
2021-06-24,327.06,327.42,325.86,326.48,5503
2021-06-25,326.62,327.9,326.56,327.33,7883
2021-06-28,327.46,328.08,326.42,326.65,5521
2021-06-29,326.51,326.98,325.28,325.81,4402
2021-06-30,325.78,325.88,325.42,325.5,7105
2021-07-01,325.74,326.79,325.3,326.45,6274
2021-07-02,326.38,326.8,325.75,326.56,4857
2021-07-05,326.34,327.16,326.03,326.92,7602
2021-07-06,326.47,326.88,324.95,325.39,6908
2021-07-12,326.85,327.11,323.16,323.47,7074
2021-07-08,327.27,327.42,326.27,326.86,6160
2021-07-09,326.85,327.68,326.68,327.18,5849
2021-07-07,325.16,327.83,324.32,327.71,9582
2021-07-13,323.78,324.02,321.33,321.49,8218
2021-07-14,321.48,325.01,320.96,324.77,9629
2021-07-15,324.62,326.71,324.07,325.77,5329
2021-07-16,325.58,326.38,325.56,326.26,8408
2021-07-19,325.87,325.88,324.48,324.65,7350
2021-07-20,324.62,326.01,324.48,325.18,6568
2021-07-21,325.07,325.6,324.11,324.84,6707
2021-07-22,324.9,328.23,324.41,327.22,7078
2021-07-23,327.71,328.4,326.84,328.39,7541
2021-07-26,328.3,329.49,328.21,329.39,6293
2021-07-27,329.71,330.13,327.72,328.41,6298
2021-07-28,328.48,328.5,327.23,327.25,7481
2021-07-29,327.02,327.39,326.59,326.69,6343
2021-07-30,326.95,328.15,326.87,328.06,6317
2021-08-02,327.96,328.5,326.8,327.0,7216
2021-08-03,327.23,330.27,326.56,330.04,8631
2021-08-04,330.4,331.92,330.04,331.29,8140
2021-08-05,331.27,332.76,330.81,332.06,6657
2021-08-06,331.64,331.71,331.12,331.2,6700
2021-08-09,331.15,333.81,330.28,333.67,5996
2021-08-10,333.32,333.74,332.91,333.15,5069
2021-08-11,333.75,336.95,333.26,336.74,8856
2021-08-12,336.77,337.01,336.71,336.79,4129
2021-08-13,337.04,337.4,336.57,337.25,6010
2021-08-16,336.85,337.64,333.92,333.93,7252
17-08-2021,333.88,334.2,333.22,333.81,6192
2021-08-18,333.58,338.01,332.53,337.14,10392
2021-08-19,336.96,337.23,335.39,336.05,8184
2021-08-20,336.07,336.24,335.39,335.67,6990
2021-08-23,335.2,335.22,332.53,332.83,8980
2021-08-24,332.53,334.03,331.81,333.71,6793
2021-08-25,333.53,338.19,333.49,337.8,10275
2021-08-26,337.91,338.79,337.6,338.45,7160
2021-08-27,338.88,340.96,338.7,340.71,6963
2021-08-30,341.24,342.77,341.0,341.72,6212
2021-08-31,341.95,342.98,341.11,341.96,6303
2021-09-01,341.85,342.14,339.03,339.22,9684
2021-09-02,339.65,341.78,339.34,341.44,6810
2021-09-03,341.35,342.11,341.0,341.7,6628
2021-09-06,342.04,342.23,341.31,342.04,5664
2021-09-07,342.27,342.37,340.29,341.1,5528
2021-09-08,341.15,341.2,339.3,340.71,6469
2021-09-09,341.44,341.73,340.49,340.64,4992
2021-09-10,340.25,340.5,339.32,339.58,5868
2021-09-13,338.81,340.5,338.32,339.98,5880
2021-09-14,340.23,341.1,340.08,340.63,5310
2021-09-15,340.75,340.97,339.86,339.88,6542
2021-09-16,340.09,340.43,338.92,339.17,8597
2021-09-17,339.51,339.82,339.06,339.26,7163
2021-09-20,339.49,342.34,339.1,342.18,8733
2021-09-21,341.97,343.63,341.2,343.16,6079
2021-09-22,343.06,343.44,342.64,343.2,4382
2021-09-23,343.14,343.41,342.07,342.46,7791
2021-09-24,341.73,342.6,341.59,341.81,5791
2021-09-27,341.81,344.49,341.0,344.04,9448
2021-09-28,343.89,344.08,339.09,340.2,10475
2021-09-29,340.11,342.16,339.84,342.14,5382
2021-09-30,341.89,344.27,341.78,344.17,8249
2021-10-01,344.21,345.0,343.24,343.44,6446
2021-10-04,344.08,348.36,344.04,348.24,8471
05-10-2021,348.29,348.98,348.13,348.56,5481
2021-10-06,347.84,350.77,346.88,350.72,9103
2021-10-07,350.63,354.9,350.49,354.8,8358
2021-10-08,354.83,356.73,354.38,356.47,5960
2021-10-11,356.26,356.51,353.6,354.04,5164
2021-10-12,353.21,355.13,353.05,354.17,6920
2021-10-13,354.28,354.69,351.84,352.64,8476
2021-10-14,352.84,353.19,352.35,352.39,7496
2021-10-15,352.21,352.59,351.8,352.35,5490
2021-10-18,352.01,353.26,349.79,350.61,7675
2021-10-22,337.94,342.65,337.69,342.03,8721
2021-10-21,343.26,343.31,336.95,338.32,35063
2021-10-20,348.52,349.01,342.42,343.46,10516
2021-10-26,340.98,341.61,335.28,336.4,11773
2021-10-25,342.08,342.45,340.88,341.31,6218
2021-10-19,350.28,350.85,348.92,349.02,5994
2021-10-27,336.75,338.17,335.4,336.37,19872
2021-10-28,335.43,335.73,334.54,335.08,5528
29-10-2021,335.69,341.11,335.26,341.01,11998
2021-11-01,342.03,346.36,341.61,345.94,10834
2021-10-18,352.01,353.26,349.79,350.61,7675
2020-01-10,257.16,261.93,256.59,261.09,10599
2019-09-24,273.41,275.32,273.01,274.94,7948
15-05-2019,275.97,280.87,275.87,279.73,8906
2018-12-20,261.68,264.8,261.34,264.21,8648
2018-07-18,240.8,241.94,237.71,238.0,10006
2020-10-06,298.3,298.64,295.13,296.79,6095
2020-09-17,297.38,298.84,297.01,298.8,7950
2021-01-07,336.6,336.61,334.87,335.16,7054
2020-06-30,290.03,290.34,288.54,289.23,7365
2021-07-07,325.16,327.83,324.32,327.71,9582
2018-12-21,264.19,264.32,262.59,262.8,6193
2019-05-14,274.05,276.7,272.68,275.74,6799
2018-03-14,284.25,284.99,278.43,278.91,9407
2020-10-02,293.62,299.1,293.52,298.56,11272
