date,open,high,low,close,volume
2021-02-03,352.8,354.18,352.8,354.18,4345
2021-02-04,353.82,354.29,352.99,353.09,5163
2021-02-05,353.11,354.71,353.11,354.08,4718
2021-02-08,354.53,354.83,353.72,353.72,6132
2021-02-09,354.2,354.2,353.2,353.25,6466
2021-02-10,353.24,353.86,352.46,352.46,4844
2021-02-11,352.44,352.44,349.24,349.24,5257
2021-02-12,349.32,350.48,349.32,350.48,4954
2021-02-15,350.52,351.73,350.52,351.69,5327
2021-02-16,351.85,351.85,351.37,351.8,6811
2021-02-17,351.57,352.26,351.57,351.76,3967
2021-02-18,351.96,352.27,351.36,352.27,4392
2021-02-19,352.21,353.55,352.21,353.39,5212
2021-02-22,352.91,353.58,352.91,353.58,5853
2021-02-23,353.54,353.98,353.43,353.43,5338
2021-02-24,353.11,353.65,352.77,353.65,4790
2021-02-25,353.6,354.6,353.6,354.6,4903
2021-02-26,354.52,354.52,352.17,352.97,4858
01-03-2021,353.24,354.04,353.24,354.04,4392
2021-03-02,353.75,354.17,353.51,354.02,5312
2021-03-03,354.63,355.0,353.83,354.08,5938
2021-03-04,353.98,355.73,353.98,355.73,5300
2021-03-05,355.86,356.75,355.33,355.33,6010
2021-03-08,355.47,357.14,355.47,357.04,4352
2021-03-09,357.12,358.47,357.12,358.47,5640
2021-03-10,358.39,358.39,355.46,355.46,5782
2021-03-11,355.89,355.89,355.44,355.57,4769
2021-03-12,355.94,355.94,355.48,355.78,4367
2021-03-15,355.55,355.7,354.91,354.96,6527
2021-03-16,355.37,355.77,355.07,355.09,5504
2021-03-17,355.38,355.43,354.37,354.37,6184
2021-03-18,354.35,355.6,354.2,355.12,5767
2021-03-19,355.31,357.08,355.31,356.99,4827
2021-03-22,356.44,357.31,356.44,356.9,5075
2021-03-23,356.57,357.11,356.38,356.78,4052
2021-03-24,356.72,356.72,355.4,355.4,5452
2021-03-25,355.6,355.6,354.55,354.9,5785
2021-03-26,354.79,355.33,354.71,355.19,5696
2021-03-29,355.62,356.11,355.62,355.92,5601
2021-03-30,356.16,356.62,354.98,354.98,5028
2021-03-31,354.61,355.42,354.23,355.42,3825
2021-04-01,355.8,355.8,353.06,353.06,5155
2021-04-02,353.15,353.15,352.65,352.95,7339
2021-04-05,353.27,354.14,352.93,354.14,6118
06-04-2021,354.62,354.62,353.97,354.23,4495
2021-04-07,354.13,354.53,353.92,353.92,5314
2021-04-08,353.63,353.72,352.85,352.85,4561
2021-04-09,353.12,353.12,351.15,351.15,6136
2021-04-12,350.82,351.43,349.91,351.43,5075
2021-04-13,351.55,353.13,351.55,352.9,4927
2021-04-14,352.49,352.54,351.66,352.49,4412
2021-04-15,352.91,354.01,352.81,353.77,5523
2021-04-16,354.34,354.34,353.48,353.67,4578
2021-04-19,354.15,354.73,353.67,353.88,3741
2021-04-20,353.52,354.07,353.52,354.07,3635
2021-04-21,354.39,354.39,351.94,351.94,4057
2021-04-22,351.99,352.42,350.9,350.91,4770
2021-04-23,351.18,351.39,349.66,349.78,5097
26-04-2021,349.56,350.84,349.56,349.82,4970
2021-04-27,349.45,350.09,348.8,348.8,4505
2021-04-28,348.99,348.99,348.18,348.18,5152
2021-04-29,348.22,348.78,347.86,347.86,5890
2021-04-30,347.83,348.76,347.75,348.76,3011
2021-05-03,348.99,349.96,348.99,349.96,4754
2021-05-04,350.09,351.31,350.09,351.3,4046
2021-05-05,351.59,351.59,350.34,350.35,5747
2021-05-06,350.86,351.06,349.8,349.8,5190
2021-05-07,350.25,350.63,350.01,350.63,5592
2021-05-10,350.67,351.29,350.08,351.29,4750
2021-05-11,351.33,352.07,351.04,352.07,5481
2021-05-12,352.26,352.26,351.44,351.44,6238
2021-05-13,351.54,351.54,349.54,349.75,5480
2021-05-14,350.05,350.58,349.81,349.81,5172
2021-05-17,350.03,350.03,348.31,348.41,5201
2021-05-18,348.67,349.14,348.23,348.88,4877
2021-05-19,349.07,350.18,349.07,349.67,4639
2021-05-20,349.55,350.24,349.55,350.24,3674
2021-05-21,350.76,351.85,350.6,351.85,4789
2021-05-24,351.79,352.93,351.79,352.15,5803
2021-05-26,352.43,352.51,352.08,352.33,5125
2021-05-27,352.69,353.51,352.17,352.17,4736
2021-05-28,352.31,352.56,351.98,352.19,4837
2021-05-31,352.21,352.51,351.78,351.78,6112
01-06-2021,351.63,354.37,351.58,354.37,5440
2021-06-02,354.27,356.1,353.96,355.29,5348
2021-06-03,355.13,356.66,354.86,356.66,4025
2021-06-04,357.05,358.52,356.64,358.52,2698
2021-06-07,358.37,359.8,358.37,359.8,4788
2021-06-08,359.85,361.31,359.85,361.31,5213
2021-06-14,362.44,362.44,361.85,362.18,2969
2021-06-15,362.3,362.3,361.4,361.4,4682
2021-06-11,363.33,363.33,362.29,362.66,4882
2021-06-09,360.95,361.63,360.87,361.04,4088
2021-06-10,360.93,363.42,360.93,363.42,4778
2021-06-16,361.44,361.63,360.43,360.43,5802
2021-06-17,360.41,360.41,359.63,359.9,4899
2021-06-18,359.96,359.99,358.63,359.18,3738
2021-06-21,359.87,360.67,359.87,360.67,6059
2021-06-22,361.08,361.59,359.38,360.33,5763
2021-06-23,360.39,361.33,360.39,360.88,4465
24-06-2021,360.84,361.77,360.31,361.77,5394
2021-06-25,361.69,361.69,360.68,360.68,4401
2021-06-28,360.59,360.59,359.35,359.35,4994
2021-06-29,359.35,359.35,358.12,358.69,5040
2021-06-30,358.44,359.29,358.44,359.04,4973
2021-07-01,359.27,361.14,359.27,360.28,4895
2021-07-06,360.43,360.75,359.89,360.32,4247
2021-07-02,360.11,360.11,358.75,359.34,3958
2021-07-07,360.27,360.44,358.46,358.46,6188
2021-07-08,357.66,357.66,355.66,355.66,4816
2021-07-09,355.54,355.73,354.74,355.04,4867
2021-07-12,355.14,357.3,355.14,357.3,4906
2021-07-13,357.08,357.08,355.95,355.99,5481
2021-07-14,356.33,358.13,356.3,356.94,5323
2021-07-15,356.86,358.34,356.86,357.22,5327
2021-07-16,357.56,358.19,356.35,358.19,5210
2021-07-19,358.08,358.84,356.18,356.27,4103
2021-07-20,355.85,355.85,352.83,354.31,3037
2021-07-21,354.03,354.34,353.53,353.65,3704
2021-07-22,353.3,353.52,352.21,352.21,4726
2021-07-23,352.52,352.52,350.96,352.44,5906
2021-07-26,352.46,354.73,352.46,354.73,5852
2021-07-27,354.45,356.22,354.45,355.21,4858
2021-07-28,355.32,355.32,354.42,354.59,4770
2021-07-29,354.95,356.07,353.71,356.07,4822
2021-07-30,355.95,358.96,355.95,358.6,5755
2021-08-02,358.78,358.78,356.73,356.73,5822
2021-08-03,356.25,356.74,355.82,356.55,4248
2021-08-04,356.97,357.06,355.36,355.48,5667
2021-08-05,355.41,356.21,354.98,355.65,5215
2021-08-06,355.7,357.43,355.19,357.07,5136
2021-08-09,357.42,357.42,355.8,357.02,6462
2021-08-10,357.27,358.24,357.27,358.09,4786
2021-08-11,358.59,360.32,358.59,360.32,4490
2021-08-12,360.59,360.59,357.71,358.14,5968
2021-08-13,357.41,357.41,356.24,356.24,4617
2021-08-16,356.18,357.58,355.88,357.37,3994
2021-08-17,357.67,357.67,355.92,355.92,6002
2021-08-18,356.39,356.99,354.72,354.84,4730
2021-08-19,354.51,356.01,354.51,355.9,4663
2021-08-20,355.67,356.88,355.04,355.22,5339
2021-08-23,355.52,355.52,354.01,354.01,5453
2021-08-24,353.08,353.08,351.43,351.89,4147
2021-08-25,351.61,352.1,349.03,349.24,6943
2021-08-26,349.72,349.72,348.95,348.95,6527
2021-08-27,349.47,351.98,349.29,351.98,6160
2021-08-30,352.21,353.13,351.96,353.13,4248
2021-08-31,352.95,352.95,351.67,352.13,4894
2021-09-01,351.1,353.4,351.1,352.79,3851
2021-09-02,353.33,356.01,353.33,356.01,4874
2021-09-03,355.8,355.8,353.61,353.61,5256
2021-09-06,352.81,352.81,351.27,351.4,4079
2021-09-07,351.67,352.31,351.24,351.24,4934
2021-09-08,351.41,353.15,350.22,353.15,5212
2021-09-09,353.05,353.23,351.76,352.64,5669
2021-09-10,353.45,353.45,352.23,352.37,6329
2021-09-13,352.83,354.47,352.83,354.16,4575
2021-09-14,354.06,356.2,353.91,356.08,6653
2021-09-15,356.78,358.29,356.78,357.2,3228
2021-09-16,357.32,359.24,357.32,358.58,5319
2021-09-17,359.18,359.18,357.42,357.47,3691
2021-09-20,358.01,359.03,357.98,358.24,4649
2021-09-21,358.05,358.05,355.89,355.89,5161
2021-09-22,355.99,357.16,355.88,356.33,4715
2021-09-23,356.86,357.73,356.86,357.73,5265
2021-09-24,357.78,357.78,356.17,356.3,5081
2021-09-27,355.4,357.06,354.46,357.06,5429
2021-09-28,357.69,358.26,356.83,358.07,5512
2021-09-29,358.27,358.27,356.24,356.24,4044
2021-09-30,356.54,357.62,356.17,356.17,5821
2021-10-01,356.1,356.54,355.34,355.34,4013
2021-10-04,355.59,355.59,353.67,353.67,5967
05-10-2021,353.75,354.75,353.75,353.85,4756
2021-10-06,353.31,353.31,351.57,351.9,6246
2021-10-07,351.41,351.66,349.96,349.96,5651
2021-10-08,349.67,349.67,348.81,349.33,5018
2021-10-11,349.35,351.12,349.35,351.12,4633
12-10-2021,351.27,353.55,351.27,352.77,3949
2021-10-13,353.3,354.13,353.08,353.31,4938
2021-10-14,353.33,355.82,353.33,355.82,6104
2021-10-15,356.35,356.7,355.82,355.82,4180
2021-10-18,356.61,357.9,356.61,357.68,4770
2021-10-19,358.67,359.94,358.64,359.94,5853
2021-10-20,360.12,361.35,360.06,360.72,5914
2021-10-21,360.32,360.45,359.3,360.31,4503
22-10-2021,359.73,359.81,358.02,358.02,5654
2021-10-27,358.94,359.27,357.77,359.27,5109
2021-10-26,357.97,358.91,357.92,358.75,4168
2021-10-25,358.24,358.81,357.82,358.0,5814
2021-10-28,359.39,361.46,359.39,361.38,5350
2021-10-29,361.42,361.69,360.37,361.32,5552
2021-11-01,361.14,361.43,360.18,360.18,3828
2021-11-02,360.58,360.58,359.7,360.22,5180
2021-11-03,360.35,361.09,358.61,358.61,5140
2021-11-04,359.57,361.58,359.57,361.01,5022
05-11-2021,360.51,362.1,359.94,361.26,3770
2021-11-08,361.47,361.83,360.4,361.72,4211
09-11-2021,361.86,362.96,361.29,362.32,5019
2021-11-10,362.25,364.66,362.12,363.73,3727
2021-11-11,363.42,364.96,363.42,364.96,4046
2021-11-12,364.38,365.46,364.38,364.81,4500
2021-11-15,364.29,364.29,361.89,362.59,5112
2021-11-16,362.47,365.1,362.36,364.07,4360
2021-11-17,363.81,364.48,362.56,362.56,5357
2021-11-18,362.6,363.29,361.76,362.2,4857
2021-11-19,362.11,364.36,362.11,364.17,4506
2021-11-22,363.31,363.74,362.61,362.61,4207
2021-11-23,362.37,362.46,360.86,361.91,3700
2021-11-24,361.95,362.65,361.87,362.18,4775
2021-11-25,362.38,362.76,361.64,362.76,5367
2021-11-26,362.51,362.86,361.39,361.39,4564
2021-11-29,360.98,361.61,360.73,360.73,5752
2021-11-30,360.31,361.66,360.31,360.49,6196
2021-12-01,360.37,360.79,359.94,359.94,4667
2021-12-02,360.51,361.9,359.99,361.19,4725
2021-12-03,360.78,360.83,358.18,359.51,3999
2021-12-06,359.72,360.57,359.45,360.57,5255
2021-12-07,360.86,360.88,359.86,360.43,3716
2021-12-08,360.1,360.1,357.5,357.5,5087
2021-12-09,357.82,357.92,357.07,357.07,5698
2021-12-10,357.66,357.66,356.53,356.74,5648
2021-12-13,356.28,356.28,354.27,355.45,5421
2021-12-14,355.44,355.48,354.46,355.14,5914
2021-12-15,355.51,356.24,353.87,355.25,3683
2021-12-16,355.89,357.2,355.89,356.41,4714
2021-12-17,356.11,356.11,353.27,353.58,5311
2021-12-20,354.33,355.79,353.72,355.58,4898
2021-12-21,355.87,356.5,354.76,355.11,5666
2021-12-22,355.02,358.1,355.02,358.1,6782
2021-12-23,358.81,358.81,357.77,357.77,5308
2021-12-24,357.85,358.43,357.35,358.37,4833
2021-12-27,358.3,360.19,358.18,360.19,4598
2021-12-28,359.59,359.89,358.38,359.89,4170
2021-12-29,359.75,361.14,359.35,361.14,4580
2022-01-05,361.29,361.93,361.03,361.15,4049
2021-12-30,361.13,361.2,360.52,361.09,5310
2022-01-03,360.21,361.33,360.21,361.33,6094
2022-01-04,361.48,361.55,361.16,361.17,4645
2021-12-31,361.26,361.26,360.13,360.13,4631
2022-01-06,361.2,361.85,361.2,361.24,4084
2022-01-07,361.74,362.51,361.74,362.04,5471
2022-01-10,362.6,363.71,362.11,362.11,5818
2022-01-11,361.98,363.31,361.98,362.54,5459
2022-01-12,362.9,363.56,362.41,363.56,4470
2022-01-13,363.62,364.11,363.34,363.34,4127
2022-01-14,363.45,363.45,362.33,362.33,4900
2022-01-17,362.58,362.89,362.39,362.57,5500
2022-01-18,362.68,363.82,362.52,363.79,3976
2022-01-19,363.61,364.0,362.94,363.19,4333
2022-01-20,363.12,363.12,361.79,361.79,6349
2022-01-21,361.5,362.3,361.5,362.3,4984
2022-01-24,362.08,362.81,362.08,362.51,4630
2022-01-25,362.07,362.07,359.78,359.78,5213
2022-01-26,359.89,360.05,359.36,359.36,6144
2022-01-27,359.69,360.1,359.21,359.21,3884
2022-01-28,358.74,358.77,357.47,357.47,5858
2022-01-31,357.87,357.87,356.29,356.73,5586
2022-02-01,356.82,356.82,356.31,356.31,5631
2022-02-02,356.44,356.74,355.72,356.74,3838
2022-02-03,356.91,357.63,356.91,357.63,5968
2022-02-04,357.53,357.53,354.85,354.93,6888
2022-02-07,355.23,355.23,353.38,353.38,5064
2022-02-08,353.17,353.32,352.68,352.9,5294
2022-02-09,352.82,353.41,352.67,352.97,6479
2022-02-10,352.46,353.04,352.46,352.48,5667
2022-02-14,351.56,352.52,351.42,352.36,4776
2022-02-15,352.24,353.41,352.01,352.62,5813
2022-02-16,352.78,352.78,351.86,352.09,4927
2022-02-17,351.91,353.36,351.91,353.36,5676
2022-02-18,353.48,354.61,353.48,354.17,4273
2022-02-21,354.11,354.11,352.57,352.98,6229
22-02-2022,352.98,354.0,352.98,353.34,4266
2022-02-23,353.22,354.53,353.22,354.38,5660
2022-02-24,354.82,355.33,354.55,355.33,4310
2022-02-25,355.64,357.54,355.64,357.54,5890
2022-02-28,357.51,358.39,357.27,358.39,5258
2022-03-01,358.15,358.15,356.99,356.99,4146
02-03-2022,357.04,357.44,356.44,356.57,5552
03-03-2022,356.4,357.89,356.4,356.54,4651
2022-03-04,356.62,356.62,354.73,355.2,3494
2022-03-07,355.42,356.89,355.42,356.27,4616
2022-03-08,356.17,356.68,355.63,356.1,5045
2022-03-09,356.0,356.51,355.86,356.02,5784
2022-03-10,356.18,356.8,355.68,356.64,4830
2022-03-11,356.64,357.0,356.37,356.73,4877
2022-03-14,356.41,356.41,354.62,354.62,5939
2022-03-15,354.84,355.38,354.5,355.36,4034
2022-03-16,355.57,355.57,353.95,353.95,5815
2022-03-18,353.66,353.66,353.1,353.21,4879
2022-03-21,353.26,353.9,352.63,352.63,5096
2022-03-22,353.01,353.03,352.48,353.03,5193
2022-03-23,352.61,353.38,352.05,352.05,5980
2022-03-24,352.38,352.67,351.79,351.79,4139
2022-03-25,351.17,351.17,349.1,349.45,6699
2022-03-28,349.58,350.53,349.58,350.53,4530
2022-03-29,350.64,351.41,350.35,351.21,3759
2022-03-30,351.46,351.96,351.21,351.96,4420
2022-03-31,351.32,352.75,351.32,352.75,5262
2022-04-01,352.85,353.51,352.85,353.48,4874
2022-04-04,353.08,353.91,352.59,352.59,5942
2022-04-05,352.22,353.99,352.22,353.99,4490
2022-04-06,353.95,354.47,352.51,354.47,5559
2022-04-07,354.62,355.64,354.41,355.64,5185
2022-04-08,355.31,355.55,354.06,354.41,5329
2022-04-11,354.28,355.38,354.28,355.16,4766
2022-04-12,355.66,355.66,354.19,354.21,4016
2022-04-13,353.77,354.49,353.35,354.37,6679
2022-04-14,354.49,354.74,354.3,354.3,4365
2022-04-15,354.19,354.46,353.44,354.46,3870
2022-04-18,354.67,355.78,354.52,355.78,4633
2022-04-19,355.91,357.57,355.91,357.44,4111
2022-04-20,357.18,357.18,356.49,357.03,5459
2022-04-21,357.08,357.08,356.42,356.78,5769
2022-04-22,356.53,357.17,356.53,357.09,5494
2022-04-25,357.04,357.04,355.63,356.13,4382
2022-04-26,355.71,356.86,355.71,355.91,5257
2022-04-27,355.66,355.81,354.41,354.81,5513
2022-04-28,354.95,355.67,354.95,355.09,4300
2022-04-29,355.39,355.81,354.72,355.37,5153
2022-05-02,354.79,354.96,353.84,354.47,5314
2022-05-03,354.16,354.36,353.42,354.36,5188
2022-05-04,353.97,354.26,352.98,353.01,5581
2022-05-05,353.09,353.66,352.35,353.13,5867
2022-05-06,353.24,353.8,353.15,353.29,4790
2022-05-09,353.15,353.66,353.15,353.35,5423
2022-05-10,353.63,354.54,353.63,354.54,5491
2022-05-11,354.78,354.78,351.95,352.6,4511
2022-05-12,352.85,353.72,352.44,353.72,4586
2022-05-13,353.95,353.95,352.72,352.82,6430
2022-05-16,353.34,354.33,353.34,354.14,6276
2022-05-17,354.1,356.65,354.1,356.65,4761
2022-05-18,356.56,357.42,356.3,357.32,4568
2022-05-19,357.66,357.76,356.08,356.08,5707
2022-05-20,355.77,356.33,355.5,356.05,6122
2022-05-23,356.11,356.41,355.93,356.41,5272
2022-05-24,356.69,357.66,356.69,357.29,5780
2022-05-25,356.72,357.02,356.6,356.78,4398
2022-05-26,357.01,357.01,356.43,356.84,4203
2022-05-27,356.9,358.06,356.4,358.06,4708
2022-05-30,357.63,357.63,356.18,356.18,3495
2022-05-31,355.93,357.06,355.93,356.94,5114
2022-06-01,356.91,356.91,356.19,356.27,6005
2022-06-02,356.25,356.64,355.81,356.04,5970
2022-06-03,356.1,356.1,355.5,355.63,6587
2022-06-06,355.54,356.14,355.46,355.69,5395
2022-06-07,355.37,355.95,354.88,355.65,4625
2022-06-08,355.85,356.63,355.66,355.92,4104
2022-06-09,355.77,356.07,355.24,355.24,4988
2022-06-10,355.28,356.77,355.28,356.08,6699
2022-06-13,356.07,356.32,355.84,356.06,5340
2022-06-14,356.25,356.51,355.6,355.96,4647
2022-06-15,356.4,357.77,356.4,357.39,5009
2022-06-16,357.54,358.01,357.24,357.86,4985
2022-06-17,358.04,359.29,358.04,358.26,4053
2022-06-20,358.44,358.44,357.42,357.64,4789
2022-06-21,357.63,357.81,357.0,357.14,4889
2022-06-22,356.88,356.88,356.32,356.7,6084
2022-06-23,356.71,356.87,356.16,356.22,6398
2022-06-24,356.12,357.1,356.12,356.82,3649
2022-06-27,357.08,357.08,355.82,356.68,5663
2022-06-28,356.73,356.96,356.71,356.72,4047
2022-06-29,357.18,358.42,356.96,356.96,5113
2022-06-30,357.15,358.66,357.08,357.08,5504
2022-07-01,357.67,357.67,356.27,356.27,4903
2022-07-04,356.48,356.48,354.62,354.62,4721
2022-07-05,355.58,355.58,353.67,353.71,4950
2022-07-06,353.06,355.27,352.74,355.27,5005
2022-07-07,354.98,355.18,354.35,355.18,5580
2022-07-08,355.63,355.63,352.02,352.02,4951
2022-07-11,351.45,353.49,351.16,353.49,4233
2022-07-12,354.34,354.38,353.46,353.46,3921
2022-07-13,354.22,354.22,353.63,353.64,4861
2022-07-14,353.05,355.0,353.05,354.8,5658
2022-07-15,354.8,354.96,354.25,354.96,4966
2022-07-18,355.64,357.98,355.56,357.98,4932
2022-07-19,358.26,358.89,357.73,358.53,4776
2022-07-20,358.39,360.06,357.44,360.06,6051
2022-07-21,359.45,360.8,359.45,360.56,4962
2022-07-22,359.99,360.86,359.99,360.86,4517
2022-07-25,360.95,362.04,360.56,361.57,5314
2022-07-26,361.02,361.02,359.26,359.27,5111
2022-07-27,359.31,360.9,359.28,360.9,5927
2022-07-28,360.43,361.9,360.43,361.3,4617
2022-07-29,361.07,361.07,360.52,360.88,3387
2022-08-01,360.62,360.62,358.28,358.28,3690
2022-08-02,358.18,359.21,358.04,359.21,5161
2022-08-03,359.0,359.0,356.37,356.37,5272
2022-08-04,357.18,358.53,356.85,358.51,4479
2022-08-05,358.39,360.16,358.11,359.16,6226
2022-08-08,359.61,359.61,358.11,358.11,5867
2022-08-09,357.99,358.62,357.01,358.26,6151
2022-08-10,358.21,358.21,356.72,357.06,4911
2022-08-11,356.71,356.71,354.22,354.63,5350
2022-08-12,354.36,356.54,354.36,355.93,3814
2022-08-15,356.76,358.11,356.65,358.11,4884
2022-08-16,358.28,358.71,355.28,355.48,5059
2022-08-17,355.59,356.11,354.73,354.73,5083
2022-08-18,354.42,356.86,354.42,356.86,3965
2022-08-19,357.79,358.06,357.1,357.56,5060
2022-08-22,357.48,358.04,356.41,356.99,3713
2022-08-23,356.53,356.53,354.32,354.57,4523
2022-08-24,354.53,355.03,353.96,355.03,6079
2022-08-25,355.01,356.04,354.99,355.54,3819
2022-08-26,355.5,355.5,353.79,353.79,5631
2022-08-29,353.32,353.32,350.34,350.66,5277
2022-08-30,350.98,351.14,349.24,350.69,4777
2022-08-31,350.8,351.3,349.45,349.45,5179
2022-09-01,349.1,349.73,348.58,348.58,4402
2022-09-02,347.94,348.27,345.48,345.48,4891
2022-09-05,345.86,347.46,345.86,346.59,5122
2022-09-06,347.04,347.04,344.72,345.39,4836
2022-09-07,345.68,345.83,344.4,344.4,6280
2022-09-08,344.43,344.43,342.3,342.75,4223
2022-09-09,343.19,344.79,343.15,344.52,4474
2022-09-12,344.19,345.4,343.51,344.99,4424
13-09-2022,344.92,344.92,343.34,343.79,3934
2022-09-14,344.02,344.02,342.94,342.94,5780
2022-09-15,342.87,342.99,342.18,342.99,4792
2022-09-16,343.27,343.75,341.81,343.04,5278
2022-09-19,342.86,343.62,342.5,342.65,5997
2022-09-20,342.49,344.0,342.49,343.01,5712
2022-09-21,343.19,344.53,342.87,344.53,5817
2022-09-22,344.62,345.49,344.02,344.42,4350
2022-09-23,345.19,345.3,344.32,344.92,4338
2022-09-26,345.32,346.46,345.32,346.12,4775
2022-09-27,346.09,346.09,344.3,344.3,4407
2022-09-28,344.61,345.85,344.57,344.57,3412
2022-09-29,345.0,346.09,344.66,346.09,4341
2022-09-30,346.33,346.59,345.24,345.93,4996
2022-10-03,346.09,347.22,345.77,346.99,5008
2022-10-04,347.43,347.43,346.16,346.96,4783
2022-10-05,346.97,347.82,346.11,346.11,5136
2022-10-06,345.77,345.77,342.5,342.5,7122
2022-10-07,341.89,341.89,339.74,339.86,6668
2022-10-12,340.13,340.39,339.03,340.39,5596
2022-10-11,338.26,340.26,338.26,339.75,5309
2022-10-10,340.08,340.08,338.74,338.74,4586
2022-10-13,339.75,340.65,338.43,338.45,4963
2022-10-14,338.73,339.5,338.01,339.33,4941
2022-10-17,339.78,341.73,339.48,341.73,4050
2022-10-18,341.29,342.31,341.29,341.3,4585
2022-10-19,341.26,341.69,339.94,340.69,5957
2022-10-20,340.68,341.84,340.68,340.87,4256
2022-10-21,341.31,341.62,339.72,339.72,6001
2022-10-24,339.52,339.52,337.8,337.81,4381
2022-10-25,336.66,336.99,334.36,334.36,4765
2022-10-26,334.29,334.41,333.05,333.16,5040
2022-10-27,333.6,334.74,332.34,334.74,4450
2022-10-28,334.52,337.81,334.52,337.81,6393
2022-10-31,337.65,339.1,336.69,339.1,5974
2022-11-01,338.58,339.63,338.2,338.2,4027
2022-11-02,337.89,339.82,337.89,339.61,5573
2022-11-03,339.95,342.68,339.95,342.68,5319
2022-11-04,342.61,342.61,340.74,341.61,6419
2022-11-07,341.23,341.38,340.1,340.1,4168
2022-11-08,340.64,341.32,340.21,340.21,6088
2022-11-09,340.3,341.5,340.11,340.18,6764
2022-11-16,336.89,338.01,336.3,338.01,5822
2022-11-14,338.78,340.19,338.4,339.93,5458
2022-11-15,339.87,339.87,337.07,337.07,5142
2022-11-10,339.77,339.77,338.5,339.24,4443
2022-11-17,337.69,338.71,337.11,338.07,5028
2022-11-18,337.33,337.33,335.76,335.98,4276
2022-11-21,336.2,336.59,335.82,335.82,4423
2022-11-25,331.7,332.73,331.7,332.52,6005
2022-11-23,335.47,335.73,333.8,333.8,5682
2022-11-24,333.68,333.68,331.81,331.96,4606
22-11-2022,336.1,336.1,334.74,335.38,5485
2022-11-28,332.35,332.35,331.41,331.68,5186
2022-11-29,331.6,332.07,330.83,332.07,4655
2022-11-30,331.77,333.45,331.52,331.95,5423
2022-12-01,331.58,332.51,331.58,332.03,6010
2022-12-02,332.1,332.26,330.38,330.62,4562
2022-12-05,330.69,330.7,329.99,330.7,4261
2022-12-06,331.18,331.18,327.52,327.52,6400
2022-12-07,327.48,330.51,327.26,330.51,5383
2022-12-08,330.53,331.96,330.48,331.56,4469
2022-12-09,331.35,331.77,329.81,329.81,4604
2022-12-12,329.57,330.23,329.31,329.31,4569
2022-12-13,328.97,329.82,328.68,328.68,6745
2022-12-14,327.8,327.8,324.6,324.6,6575
2022-12-15,324.77,327.47,324.71,327.47,5704
2022-12-16,327.5,328.51,326.52,328.51,4994
2022-12-19,327.97,327.97,325.47,326.49,5666
2022-12-20,326.23,326.48,324.57,324.57,5162
2022-12-21,324.19,324.48,323.44,324.48,5052
2022-12-22,324.98,325.67,324.57,324.57,5797
2022-12-23,324.25,324.92,322.5,322.5,4936
2022-12-26,322.92,323.98,322.91,323.33,4532
27-12-2022,324.02,324.02,321.97,322.17,3209
2022-12-29,320.89,321.69,320.27,321.4,5502
2022-12-30,320.96,322.41,320.96,322.41,4839
2023-01-02,322.97,322.97,320.02,320.02,5292
2023-01-03,320.43,320.43,318.31,318.31,4827
2023-01-04,319.51,319.51,318.07,319.3,3795
2023-01-05,318.59,319.8,317.92,319.8,4215
2023-01-06,319.68,320.63,319.68,320.63,5562
2023-01-09,320.05,321.62,320.05,321.15,4615
2023-01-10,321.19,321.31,320.37,320.97,5053
2023-01-11,321.14,321.14,316.99,316.99,5632
2023-01-12,316.71,317.45,316.56,316.79,5529
2023-01-13,316.99,317.18,316.19,316.19,5222
2023-01-16,315.22,317.51,315.22,317.12,3712
2023-01-17,316.78,316.78,315.02,315.19,4892
2023-01-18,314.79,314.79,311.21,313.04,4739
2023-01-19,313.53,313.61,311.2,312.69,4870
2023-01-20,312.49,313.17,311.48,312.56,5037
2023-01-23,312.76,312.82,311.04,311.19,5096
2023-01-24,311.48,311.54,309.69,309.69,4326
2023-01-25,310.67,310.76,309.31,309.31,4479
2023-01-26,309.74,310.52,309.69,309.83,4811
2023-01-27,309.21,311.54,309.21,310.91,6457
2023-01-30,311.39,311.87,310.38,311.87,3537
2023-01-31,311.32,311.32,308.41,308.41,5259
2023-02-01,308.34,308.34,306.5,306.68,4853
2023-02-02,306.22,309.14,306.22,308.94,4714
2023-02-03,307.81,311.03,307.81,311.03,5706
2023-02-06,310.5,311.03,310.5,310.87,4545
2023-02-13,306.71,306.92,305.25,306.76,4978
2023-02-08,308.64,309.11,308.45,309.11,6059
2023-02-09,308.94,309.07,307.71,307.75,5186
2023-02-10,307.41,307.41,306.57,306.7,6685
2023-02-07,311.16,311.16,308.05,308.05,5727
2023-02-14,307.3,309.12,306.31,309.04,4165
2023-02-15,309.2,313.17,309.2,313.17,5770
2023-02-16,313.9,315.73,313.6,315.01,5029
2023-02-17,314.58,315.77,312.45,312.45,3719
2023-02-20,312.41,314.78,312.41,314.78,5163
2023-02-21,315.21,315.77,314.18,314.96,4889
2023-02-22,314.81,314.81,313.35,313.35,4666
2023-02-24,309.42,310.95,309.42,309.48,3551
2023-02-27,310.91,310.91,309.07,309.49,5719
2023-02-28,308.45,309.09,306.72,309.09,5155
2023-03-01,308.99,312.15,308.99,311.71,6537
2023-03-02,311.57,311.59,310.42,311.19,5461
2023-03-03,310.69,312.3,310.65,311.83,5084
2023-03-06,311.8,315.64,311.8,315.64,5910
